"index","product_name","avg_discount","total_profit","profit_status"
"2226","Rubbermaid Photo Frame, Black","0.1133333333","166.86","Profit"
"2227","Fiskars Shears, Serrated","0.1133333333","326.3694","Profit"
"2228","Novimex Shipping Labels, Alphabetical","0.1133333333","180.192","Profit"
"2229","Accos Paper Clips, Metal","0.1133333333","-31.139","Loss"
"2230","Memorex Keyboard, Erganomic","0.1133333333","640.123","Profit"
"2231","Cameo Clasp Envelope, Security-Tint","0.1132142857","121.7889","Profit"
"2232","Cardinal Hole Reinforcements, Recycled","0.1131111111","183.91","Profit"
"2233","Binney & Smith Markers, Water Color","0.1130555556","502.783","Profit"
"2234","Avery 3-Hole Punch, Clear","0.1130555556","90.0888","Profit"
"2235","Cisco Signal Booster, VoIP","0.112962963","2082.292","Profit"
"2236","Ikea Library with Doors, Metal","0.1129411765","1221.0935","Profit"
"2237","OIC Thumb Tacks, Metal","0.1128571429","7.5626","Profit"
"2238","Fiskars Shears, Steel","0.1128571429","330.3584","Profit"
"2239","Advantus Stacking Tray, Black","0.1128571429","415.2621","Profit"
"2240","Rubbermaid Door Stop, Durable","0.1125","122.073","Profit"
"2241","Fiskars Letter Opener, High Speed","0.1125","42.763","Profit"
"2242","Cisco Audio Dock, VoIP","0.1125","2551.89","Profit"
"2243","Smead Shipping Labels, Adjustable","0.1125","20.056","Profit"
"2244","BIC Pens, Water Color","0.1123076923","461.4882","Profit"
"2245","Hewlett Personal Copier, Laser","0.1122352941","307.61466","Profit"
"2246","Hoover Toaster, White","0.1121428571","641.2122","Profit"
"2247","Belkin Numeric Keypad, Bluetooth","0.1121212121","1796.208","Profit"
"2248","Acco Binder, Recycled","0.1120588235","-5.283","Loss"
"2249","Hamilton Beach Toaster, Red","0.112","222.1662","Profit"
"2250","Acme Box Cutter, Easy Grip","0.112","245.286","Profit"
"2251","Rubbermaid Frame, Duo Pack","0.112","760.535","Profit"
"2252","Binney & Smith Canvas, Easy-Erase","0.1119354839","665.5507","Profit"
"2253","Stockwell Staples, Bulk Pack","0.1118918919","162.2603","Profit"
"2254","Logitech Memory Card, Programmable","0.1117647059","695.088","Profit"
"2255","Novimex Removable Labels, 5000 Label Set","0.1116666667","12.8211","Profit"
"2256","Avery Binding Machine, Economy","0.1116666667","307.1928","Profit"
"2257","Ames Manila Envelope, with clear poly window","0.1116666667","203.9415","Profit"
"2258","Stockwell Staples, Assorted Sizes","0.1115","299.7562","Profit"
"2259","Acco Binding Machine, Recycled","0.1114285714","954.59","Profit"
"2260","Avery Hole Reinforcements, Durable","0.1112820513","121.2656","Profit"
"2261","Safco Corner Shelving, Mobile","0.1111111111","1318.704","Profit"
"2262","Avery 474","0.1111111111","34.272","Profit"
"2263","Tennsco Commercial Shelving","0.1111111111","-48.6126","Loss"
"2264","Logitech G602 Wireless Gaming Mouse","0.1111111111","515.1356","Profit"
"2265","Xerox 1988","0.1111111111","404.289","Profit"
"2266","Kraft Mailers, Security-Tint","0.1111111111","179.04","Profit"
"2267","Ames Peel and Seal, with clear poly window","0.1111111111","238.946","Profit"
"2268","Westinghouse Clip-On Gooseneck Lamps","0.1111111111","44.1936","Profit"
"2269","Cisco Signal Booster, Full Size","0.1111111111","271.842","Profit"
"2270","Master Caster Door Stop, Brown","0.1111111111","49.3776","Profit"
"2271","Accos Push Pins, Metal","0.1111111111","129.82","Profit"
"2272","Digium D40 VoIP phone","0.1111111111","571.4257","Profit"
"2273","Tennsco Industrial Shelving","0.1111111111","-108.5802","Loss"
"2274","Ames Mailers, Security-Tint","0.1110344828","388.1485","Profit"
"2275","Ibico Index Tab, Durable","0.1108333333","159.7818","Profit"
"2276","HP Fax Machine, High-Speed","0.1108","264.39992","Profit"
"2277","Memorex Memory Card, Bluetooth","0.1107692308","1190.7908","Profit"
"2278","Binney & Smith Highlighters, Fluorescent","0.1107142857","-0.735","Loss"
"2279","Eldon Light Bulb, Durable","0.110625","264.3184","Profit"
"2280","GlobeWeis Peel and Seal, Set of 50","0.1104761905","199.9061","Profit"
"2281","Bush Library with Doors, Metal","0.1104347826","719.3542","Profit"
"2282","Elite Box Cutter, Easy Grip","0.11","14.9649","Profit"
"2283","O'Sullivan Living Dimensions 2-Shelf Bookcases","0.11","-78.637","Loss"
"2284","Okidata Phone, Red","0.11","719.88","Profit"
"2285","Cuisinart Refrigerator, White","0.11","1478.769","Profit"
"2286","Elite Shears, High Speed","0.11","-3.053","Loss"
"2287","Apple Headset, Cordless","0.11","729.568","Profit"
"2288","Panasonic Inkjet, Wireless","0.11","418.4349","Profit"
"2289","Cisco Signal Booster, Cordless","0.11","-449.2356","Loss"
"2290","Motorola Signal Booster, Full Size","0.11","774.3303","Profit"
"2291","Rubbermaid Clock, Black","0.11","709.6968","Profit"
"2292","Hoover Coffee Grinder, White","0.11","-22.3918","Loss"
"2293","Jiffy Business Envelopes, Recycled","0.1097777778","174.5072","Profit"
"2294","BIC Pencil Sharpener, Easy-Erase","0.1097560976","151.682","Profit"
"2295","HP Personal Copier, High-Speed","0.1096470588","34.29402","Profit"
"2296","Xerox Note Cards, Premium","0.1095454545","477.3666","Profit"
"2297","Eldon Folders, Industrial","0.1095238095","10.232","Profit"
"2298","Cardinal 3-Hole Punch, Economy","0.1091304348","1021.536","Profit"
"2299","Tennsco Lockers, Sand","0.1090909091","61.4904","Profit"
"2300","Panasonic Inkjet, Durable","0.1090909091","702.0885","Profit"
"2301","Crayola Colored Pencils","0.1090909091","32.8","Profit"
"2302","Avery 499","0.1090909091","68.724","Profit"
"2303","SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card","0.1090909091","38.012","Profit"
"2304","Cardinal 3-Hole Punch, Clear","0.1089285714","1074.4862","Profit"
"2305","Cameo Peel and Seal, Set of 50","0.10875","62.79","Profit"
"2306","Brother Ink, Color","0.1086666667","2752.09404","Profit"
"2307","Stiletto Ruler, Serrated","0.1085714286","-0.1374","Loss"
"2308","Enermax Flash Drive, Programmable","0.1085","399.7392","Profit"
"2309","Sharp Fax and Copier, High-Speed","0.1085","-24.3404","Loss"
"2310","Avery Index Tab, Clear","0.1084722222","227.8108","Profit"
"2311","Harbour Creations File Folder Labels, Laser Printer Compatible","0.1084375","194.3093","Profit"
"2312","Cuisinart Stove, Silver","0.1083333333","2550.998","Profit"
"2313","Xerox Memo Slips, Premium","0.1078947368","194.2986","Profit"
"2314","Cisco Audio Dock, with Caller ID","0.1078947368","2488.8015","Profit"
"2315","Advantus Staples, Assorted Sizes","0.1078947368","59.9045","Profit"
"2316","Eldon Folders, Wire Frame","0.1078947368","193.175","Profit"
"2317","Tenex Door Stop, Erganomic","0.1078571429","148.1181","Profit"
"2318","Rogers Lockers, Industrial","0.1078125","4411.335","Profit"
"2319","Avery File Folder Labels, Alphabetical","0.1077272727","166.0366","Profit"
"2320","Motorola Speaker Phone, VoIP","0.1076923077","-629.683","Loss"
"2321","Avery File Folder Labels","0.1076923077","48.8448","Profit"
"2322","Sanford Highlighters, Water Color","0.1075","459.0755","Profit"
"2323","BIC Markers, Blue","0.1075","308.0382","Profit"
"2324","Binney & Smith Pens, Fluorescent","0.1073913043","12.808","Profit"
"2325","Acme Letter Opener, Easy Grip","0.1073333333","708.5893","Profit"
"2326","Stiletto Ruler, Steel","0.1073333333","105.1232","Profit"
"2327","Xerox Parchment Paper, Premium","0.1070833333","114.0032","Profit"
"2328","Rubbermaid Clock, Erganomic","0.1070588235","1121.6538","Profit"
"2329","Ames Business Envelopes, Security-Tint","0.107","56.1996","Profit"
"2330","SanDisk Parchment Paper, 8.5 x 11","0.107","64.3915","Profit"
"2331","Tenex Folders, Wire Frame","0.1068965517","705.168","Profit"
"2332","Harbour Creations Removable Labels, Laser Printer Compatible","0.1068181818","96.9635","Profit"
"2333","Fiskars Box Cutter, Easy Grip","0.1066666667","224.118","Profit"
"2334","Belkin Memory Card, Bluetooth","0.1066666667","366.504","Profit"
"2335","Apple Smart Phone, Full Size","0.1066666667","5921.5786","Profit"
"2336","SanDisk Numeric Keypad, Bluetooth","0.1064864865","433.9445","Profit"
"2337","Advantus Push Pins, 12 Pack","0.1064705882","181.0746","Profit"
"2338","SanDisk Cards & Envelopes, Premium","0.1064705882","1016.9316","Profit"
"2339","GlobeWeis Business Envelopes, Security-Tint","0.1064285714","47.6598","Profit"
"2340","Stanley Canvas, Blue","0.1063636364","396.0452","Profit"
"2341","Rogers Trays, Industrial","0.1063333333","1831.3752","Profit"
"2342","Belkin Flash Drive, USB","0.10625","397.52","Profit"
"2343","Jiffy Peel and Seal, Security-Tint","0.10625","119.058","Profit"
"2344","Tenex Box, Single Width","0.10625","374.2165","Profit"
"2345","Novimex Color Coded Labels, Adjustable","0.10625","87.558","Profit"
"2346","BIC Pencil Sharpener, Water Color","0.1062222222","850.6772","Profit"
"2347","Harbour Creations Round Labels, Alphabetical","0.1060869565","75.8394","Profit"
"2348","Memorex Router, USB","0.1058823529","628.998","Profit"
"2349","Epson Receipt Printer, Red","0.1057142857","815.955","Profit"
"2350","Brother Copy Machine, Laser","0.1056842105","1859.06558","Profit"
"2351","Ibico Hole Reinforcements, Economy","0.1055813953","216.8085","Profit"
"2352","Ames Manila Envelope, Security-Tint","0.1054545455","407.3649","Profit"
"2353","BIC Pens, Fluorescent","0.1053846154","240.3978","Profit"
"2354","Enermax Memory Card, Programmable","0.1053846154","1347.9342","Profit"
"2355","Rogers Folders, Industrial","0.1052777778","-38.016","Loss"
"2356","Stanley Pens, Blue","0.1052631579","452.175","Profit"
"2357","Stanley Pens, Easy-Erase","0.10525","388.73","Profit"
"2358","Acco Index Tab, Durable","0.1051282051","160.054","Profit"
"2359","SAFCO Steel Folding Chair, Red","0.105","1420.357","Profit"
"2360","Stiletto Ruler, Easy Grip","0.105","226.39","Profit"
"2361","Enermax Mouse, USB","0.105","258.7566","Profit"
"2362","Ikea Library with Doors, Mobile","0.105","763.663","Profit"
"2363","Accos Thumb Tacks, Bulk Pack","0.1046666667","21.8964","Profit"
"2364","Rubbermaid Door Stop, Black","0.1046666667","173.728","Profit"
"2365","Boston Pens, Fluorescent","0.1046511628","191.616","Profit"
"2366","Green Bar Computer Printout Paper, Recycled","0.104375","80.2003","Profit"
"2367","Stockwell Paper Clips, Bulk Pack","0.1042857143","338.277","Profit"
"2368","Eaton Note Cards, Premium","0.1042424242","232.5972","Profit"
"2369","Brother Personal Copier, High-Speed","0.1042105263","1654.91662","Profit"
"2370","Office Star Bag Chairs, Black","0.1041666667","384.452","Profit"
"2371","Wilson Jones Binding Machine, Recycled","0.1041463415","280.9592","Profit"
"2372","Belkin Mouse, USB","0.1039130435","338.3132","Profit"
"2373","Memorex Memory Card, Programmable","0.1038888889","479.7246","Profit"
"2374","Sauder Library with Doors, Metal","0.1038888889","3806.8674","Profit"
"2375","Cisco Headset, Full Size","0.10375","1537.7027","Profit"
"2376","Accos Staples, 12 Pack","0.1037037037","135.982","Profit"
"2377","Enermax Router, USB","0.1036363636","1142.5032","Profit"
"2378","Sanford Canvas, Fluorescent","0.1033333333","1285.5268","Profit"
"2379","Cardinal Binder Covers, Recycled","0.1033333333","247.608","Profit"
"2380","Tenex Photo Frame, Black","0.1033333333","490.422","Profit"
"2381","Accos Rubber Bands, Metal","0.1033333333","237.588","Profit"
"2382","Elite Letter Opener, Easy Grip","0.1032142857","66.371","Profit"
"2383","Kraft Mailers, with clear poly window","0.1030769231","449.376","Profit"
"2384","Boston Pencil Sharpener, Easy-Erase","0.1028571429","185.891","Profit"
"2385","Fellowes Shelving, Industrial","0.1028571429","919.7268","Profit"
"2386","Elite Letter Opener, Steel","0.1025","194.16","Profit"
"2387","Boston Markers, Easy-Erase","0.1024324324","-52.684","Loss"
"2388","Memorex Flash Drive, Bluetooth","0.102173913","225.28","Profit"
"2389","Logitech Mouse, Bluetooth","0.102","466.328","Profit"
"2390","Hon Rocking Chair, Adjustable","0.1019230769","1677.511","Profit"
"2391","Cardinal Index Tab, Economy","0.1015555556","376.384","Profit"
"2392","Kleencut Trimmer, High Speed","0.1015384615","193.7081","Profit"
"2393","Sanford Highlighters, Easy-Erase","0.1015217391","20.3188","Profit"
"2394","Stockwell Clamps, Bulk Pack","0.1013793103","199.5339","Profit"
"2395","Advantus Clamps, Bulk Pack","0.1013333333","280.0501","Profit"
"2396","Avery Round Labels, Alphabetical","0.1013333333","47.112","Profit"
"2397","Brother Copy Machine, High-Speed","0.1012","2271.94096","Profit"
"2398","Smead Lockers, Wire Frame","0.1011764706","-286.9259","Loss"
"2399","Logitech Router, Programmable","0.1008333333","3214.7242","Profit"
"2400","Safco 3-Shelf Cabinet, Pine","0.1007142857","-20.6769","Loss"
"2401","Cisco Headset, with Caller ID","0.1003846154","2052.3774","Profit"
"2402","Hewlett Ink, Color","0.1003333333","201.64752","Profit"
"2403","Canon Ink, Laser","0.1002","1497.1014","Profit"
"2404","Logitech Flash Drive, Programmable","0.1","434.292","Profit"
"2405","Wi-Ex zBoost YX540 Cellular Phone Signal Booster","0.1","540.015","Profit"
"2406","Avery 483","0.1","32.5692","Profit"
"2407","Xerox 1995","0.1","47.6928","Profit"
"2408","Grandstream GXP1160 VoIP phone","0.1","157.7056","Profit"
"2409","Xerox 1944","0.1","257.3664","Profit"
"2410","Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets","0.1","105.485","Profit"
"2411","Advantus Rolling Drawer Organizers","0.1","233.1888","Profit"
"2412","Enermax Acrylux Wireless Keyboard","0.1","630.468","Profit"
"2413","Newell 325","0.1","29.736","Profit"
"2414","SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card","0.1","37.9905","Profit"
"2415","Xerox 224","0.1","38.6208","Profit"
"2416","Revere Boxed Rubber Bands by Revere","0.1","-5.7078","Loss"
"2417","Plantronics S12 Corded Telephone Headset System","0.1","754.53","Profit"
"2418","Xerox 1971","0.1","47.936","Profit"
"2419","Tennsco Lockers, Gray","0.1","-26.4348","Loss"
"2420","Avery Hi-Liter Smear-Safe Highlighters","0.1","34.1056","Profit"
"2421","IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case","0.1","185.88","Profit"
"2422","Acme Tagit Stainless Steel Antibacterial Scissors","0.1","37.026","Profit"
"2423","Magna Visual Magnetic Picture Hangers","0.1","28.0524","Profit"
"2424","Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack","0.1","67.104","Profit"
"2425","Panasonic KP-380BK Classic Electric Pencil Sharpener","0.1","111.538","Profit"
"2426","Avery 494","0.1","23.9598","Profit"
"2427","Boston 16801 Nautilus Battery Pencil Sharpener","0.1","69.9918","Profit"
"2428","Xerox 1925","0.1","182.782","Profit"
"2429","Recycled Steel Personal File for Hanging File Folders","0.1","151.6595","Profit"
"2430","BIC Brite Liner Highlighters, Chisel Tip","0.1","30.5856","Profit"
"2431","Akro Stacking Bins","0.1","-6.9432","Loss"
"2432","Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack","0.1","68.376","Profit"
"2433","Xerox 1957","0.1","39.7224","Profit"
"2434","Fellowes Mighty 8 Compact Surge Protector","0.1","67.2964","Profit"
"2435","Innergie mMini Combo Duo USB Travel Charging Kit","0.1","302.3328","Profit"
"2436","Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black","0.1","-63.588","Loss"
"2437","Cisco SPA508G","0.1","240.8685","Profit"
"2438","Martin Yale Chadless Opener Electric Letter Opener","0.1","-1299.1836","Loss"
"2439","Bulldog Vacuum Base Pencil Sharpener","0.1","59.5903","Profit"
"2440","White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes","0.1","150.972","Profit"
"2441","Southworth 25% Cotton Linen-Finish Paper & Envelopes","0.1","67.044","Profit"
"2442","Xerox 1978","0.1","74.3308","Profit"
"2443","SAFCO Boltless Steel Shelving","0.1","-470.4696","Loss"
"2444","Xerox 1887","0.1","216.258","Profit"
"2445","Stockwell Gold Paper Clips","0.1","3.404","Profit"
"2446","Xerox 1928","0.1","49.104","Profit"
"2447","Fellowes Econo/Stor Drawers","0.1","-56.2194","Loss"
"2448","Sterling Rubber Bands by Alliance","0.1","-3.768","Loss"
"2449","O'Sullivan Cherrywood Estates Traditional Bookcase","0.1","27.1936","Profit"
"2450","Unpadded Memo Slips","0.1","8.358","Profit"
"2451","Xerox Parchment Paper, Multicolor","0.1","199.69","Profit"
"2452","Quartet Alpha White Chalk, 12/Pack","0.1","6.0996","Profit"
"2453","Verbatim Slim CD and DVD Storage Cases, 50/Pack","0.1","16.156","Profit"
"2454","Acme Serrated Blade Letter Opener","0.1","-1.749","Loss"
"2455","AT&T CL83451 4-Handset Telephone","0.1","473.777","Profit"
"2456","ClearOne Communications CHAT 70 OC Speaker Phone","0.1","273.4628","Profit"
"2457","Bush Stackable Bookrack, Mobile","0.1","1674.555","Profit"
"2458","Belkin QODE FastFit Bluetooth Keyboard","0.1","16.107","Profit"
"2459","Kensington Orbit Wireless Mobile Trackball for PC and Mac","0.1","1081.3804","Profit"
"2460","Xerox 1892","0.1","79.458","Profit"
"2461","Boston 16701 Slimline Battery Pencil Sharpener","0.1","19.128","Profit"
"2462","Tensor Track Tree Floor Lamp","0.1","38.1809","Profit"
"2463","Xerox 1902","0.1","32.8896","Profit"
"2464","Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat","0.1","1305.6456","Profit"
"2465","Desktop 3-Pocket Hot File","0.1","59.51","Profit"
"2466","Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4","0.1","2.2968","Profit"
"2467","Xerox 19","0.1","159.547","Profit"
"2468","Binney & Smith Crayola Metallic Crayons, 16-Color Pack","0.1","6.74","Profit"
"2469","Xerox 1994","0.1","32.6592","Profit"
"2470","Newell 336","0.1","13.7816","Profit"
"2471","Peel & Seel Envelopes","0.1","26.5392","Profit"
"2472","Avery 497","0.1","11.2112","Profit"
"2473","Logitech Wireless Boombox Speaker - portable - wireless, wired","0.1","148.96","Profit"
"2474","Assorted Color Push Pins","0.1","8.9233","Profit"
"2475","Document Clip Frames","0.1","16.0128","Profit"
